file,mode,score_orig,score_del,score_rep,delta_del,delta_rep
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_meander,MCE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_remove_meander,MCE,9.707104479999998,5.70710448,9.707104479999998,3.9999999999999982,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_remove_meander,MCE,13.605175999999998,9.763575999999999,13.605175999999998,3.8415999999999997,0.0
cc2_remove_meander,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_remove_meander,MCE,9.763575999999999,6.823575999999999,9.763575999999999,2.9399999999999995,0.0
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_meander,MCE,12.812667827290346,9.872667827290346,13.54437659974016,2.9399999999999995,-0.7317087724498137
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,7.68947264,2.9399999999999995,-0.7494726400000005
cc2_remove_meander,MCE,13.453048639999999,9.453048639999999,12.393048639999998,4.0,1.0600000000000005
cc2_remove_meander,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_remove_meander,MCE,9.763575999999999,5.763576,9.763575999999999,3.999999999999999,0.0
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_remove_meander,MCE,9.763575999999999,5.763576,8.703576,3.999999999999999,1.0599999999999987
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,7.47250213298688,4.0,7.47250213298688,3.4725021329868797,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_meander,MCE,9.763575999999999,6.9399999999999995,9.763575999999999,2.823575999999999,0.0
cc2_remove_meander,MSE,6.9399999999999995,2.94,7.543369523456,3.9999999999999996,-0.6033695234560001
cc2_remove_meander,MCE,13.306945523456,10.483369523456,13.423369523456,2.823575999999999,-0.1164240000000003
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.781599999999999,2.9399999999999995,0.15840000000000032
cc2_remove_meander,MCE,13.605175999999998,10.7816,14.7816,2.823575999999999,-1.1764240000000008
cc2_remove_meander,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_remove_meander,MCE,13.306945523456,10.366945523456,12.703575999999998,2.9399999999999995,0.603369523456001
cc2_remove_meander,MSE,4.0,0.0,3.2682912275501868,4.0,0.7317087724498132
cc2_remove_meander,MCE,7.268291227550186,3.2682912275501868,8.0,3.9999999999999996,-0.7317087724498137
cc2_remove_meander,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_remove_meander,MCE,13.453048639999999,9.763575999999999,12.393048639999998,3.68947264,1.0600000000000005
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,7.764768,4.0,8.0,3.764768,-0.23523199999999989
cc2_remove_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_remove_meander,MCE,9.763575999999999,6.9399999999999995,10.823576,2.823575999999999,-1.0600000000000005
cc2_remove_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_meander,MCE,7.68947264,4.0,7.68947264,3.68947264,0.0
cc2_remove_meander,MSE,6.9399999999999995,2.94,7.68947264,3.9999999999999996,-0.7494726400000005
cc2_remove_meander,MCE,13.453048639999999,9.763575999999999,14.51304864,3.68947264,-1.0600000000000005
cc2_remove_meander,MSE,4.0,0.0,3.6894726399999995,4.0,0.3105273600000005
cc2_remove_meander,MCE,7.68947264,4.0,8.0,3.68947264,-0.31052736000000003
cc2_remove_meander,MSE,6.9399999999999995,2.94,5.70710448,3.9999999999999996,1.2328955199999996
cc2_remove_meander,MCE,9.707104479999998,5.70710448,9.707104479999998,3.9999999999999982,0.0
cc2_remove_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_meander,MCE,13.23607813298688,9.23607813298688,13.23607813298688,4.0,0.0
cc2_remove_meander,MSE,4.0,0.0,3.4725021329868797,4.0,0.5274978670131203
cc2_remove_meander,MCE,7.47250213298688,4.0,8.0,3.4725021329868797,-0.5274978670131203
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,9.707104479999998,6.7671044799999995,9.707104479999998,2.9399999999999986,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,13.605175999999998,9.763575999999999,13.605175999999998,3.8415999999999997,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,9.763575999999999,5.763576,10.823576,3.999999999999999,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,13.306945523456,9.763575999999999,13.423369523456,3.5433695234560005,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,13.306945523456,10.366945523456,13.763575999999999,2.9399999999999995,-0.45663047654399946
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,13.605175999999998,10.7816,13.605175999999998,2.823575999999999,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,9.763575999999999,5.763576,9.879999999999999,3.999999999999999,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,13.453048639999999,10.51304864,14.51304864,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.208291227550187,2.9399999999999995,0.7317087724498128
cc2_restore_meander,MCE,13.031867227550185,10.091867227550186,13.031867227550185,2.9399999999999995,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,13.453048639999999,9.453048639999999,12.703575999999998,4.0,0.7494726400000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,13.16662809032714,10.343052090327141,13.16662809032714,2.823575999999999,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_restore_meander,MCE,13.306945523456,10.366945523456,14.483369523456,2.9399999999999995,-1.1764240000000008
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,13.453048639999999,9.763575999999999,14.51304864,3.68947264,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.6294726399999995,3.9999999999999996,0.31052736000000003
cc2_restore_meander,MCE,13.453048639999999,9.763575999999999,12.703575999999998,3.68947264,0.7494726400000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.6517623904,2.9399999999999995,1.2882376095999994
cc2_restore_meander,MCE,13.3412350304,9.3412350304,14.401235030399999,4.0,-1.0599999999999987
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,13.16662809032714,9.16662809032714,14.226628090327141,4.0,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,3.1388668949391993,4.0,0.8611331050608007
cc2_restore_meander,MCE,7.138866894939199,4.0,7.138866894939199,3.1388668949391993,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_restore_meander,MCE,13.453048639999999,10.62947264,14.51304864,2.823575999999999,-1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_meander,MCE,9.763575999999999,5.763576,9.879999999999999,3.999999999999999,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,4.0,7.8416,2.9399999999999995,-0.9016000000000002
cc2_restore_meander,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.0788668949392,3.9999999999999996,0.8611331050607998
cc2_restore_meander,MCE,12.902442894939199,9.9624428949392,11.842442894939198,2.9399999999999995,1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,13.16662809032714,10.343052090327141,13.283052090327141,2.823575999999999,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_meander,MCE,12.812667827290346,9.872667827290346,13.872667827290346,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.8416,4.0,7.8416,3.8415999999999997,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,10.823576,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.6575271425919995,2.9399999999999995,0.282472857408
cc2_restore_meander,MCE,12.800452545591181,10.142925402999182,13.082925402999182,2.6575271425919986,-0.2824728574080009
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.274991048520599,2.9399999999999995,0.6650089514794004
cc2_restore_meander,MCE,12.9325181911126,9.992518191112598,13.597527142592,2.9400000000000013,-0.6650089514794004
cc2_restore_meander,MSE,4.0,0.0,3.334991048520599,4.0,0.6650089514794009
cc2_restore_meander,MCE,7.3349910485206,4.0,8.0,3.3349910485205996,-0.6650089514794004
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.47250213298688,3.4725021329868797,8.0,4.0,-0.5274978670131203
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,9.763575999999999,5.763576,10.823576,3.999999999999999,-1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_meander,MCE,13.23607813298688,9.23607813298688,12.176078132986879,4.0,1.0600000000000005
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,13.453048639999999,10.51304864,14.62947264,2.9399999999999995,-1.1764240000000008
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.403052090327142,4.0,8.0,3.403052090327142,-0.596947909672858
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.8416,4.0,8.0,3.8415999999999997,-0.15840000000000032
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,13.306945523456,10.483369523456,13.306945523456,2.823575999999999,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_restore_meander,MCE,13.605175999999998,9.763575999999999,12.703575999999998,3.8415999999999997,0.9016000000000002
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,9.763575999999999,2.9399999999999995,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_restore_meander,MCE,13.605175999999998,10.7816,14.7816,2.823575999999999,-1.1764240000000008
cc2_restore_meander,MSE,4.0,0.0,3.5433695234559996,4.0,0.45663047654400035
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,8.0,4.0,-0.45663047654400035
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,9.879999999999999,2.9399999999999995,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_restore_meander,MCE,13.16662809032714,10.343052090327141,13.16662809032714,2.823575999999999,0.0
cc2_restore_meander,MSE,4.0,0.0,3.403052090327142,4.0,0.596947909672858
cc2_restore_meander,MCE,7.403052090327142,3.403052090327142,8.0,4.0,-0.596947909672858
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.8416,4.0,7.8416,3.8415999999999997,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.3430520903271415,3.9999999999999996,0.596947909672858
cc2_restore_meander,MCE,13.16662809032714,9.763575999999999,13.16662809032714,3.403052090327142,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_meander,MCE,9.597527142592,6.9399999999999995,9.597527142592,2.6575271425920004,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,9.763575999999999,5.763576,10.94,3.999999999999999,-1.1764240000000008
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,13.453048639999999,9.453048639999999,12.393048639999998,4.0,1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,3.5433695234559996,4.0,0.45663047654400035
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,8.0,4.0,-0.45663047654400035
cc2_restore_meander,MSE,4.0,0.0,3.4725021329868797,4.0,0.5274978670131203
cc2_restore_meander,MCE,7.47250213298688,3.4725021329868797,7.47250213298688,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.543369523456,4.0,7.543369523456,3.5433695234559996,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_restore_meander,MCE,9.763575999999999,6.9399999999999995,9.763575999999999,2.823575999999999,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.68947264,4.0,7.68947264,3.68947264,0.0
cc2_restore_meander,MSE,4.0,0.0,3.403052090327142,4.0,0.596947909672858
cc2_restore_meander,MCE,7.403052090327142,3.403052090327142,8.0,4.0,-0.596947909672858
cc2_restore_meander,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,9.879999999999999,2.9399999999999995,-0.1164240000000003
cc2_restore_meander,MSE,4.0,0.0,3.5433695234559996,4.0,0.45663047654400035
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,7.543369523456,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.543369523456,4.0,7.543369523456,3.5433695234559996,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,9.763575999999999,5.763576,9.879999999999999,3.999999999999999,-0.1164240000000003
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_meander,MCE,13.031867227550185,10.208291227550186,12.703575999999998,2.823575999999999,0.3282912275501868
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.403052090327142,3.403052090327142,8.0,4.0,-0.596947909672858
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
