file,mode,score_orig,score_del,score_rep,delta_del,delta_rep
cc2_restore_meander,MCE,7.138866894939199,4.0,8.0,3.1388668949391993,-0.8611331050608007
cc2_restore_meander,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,10.94,2.9399999999999995,-1.1764240000000008
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,8.0,4.0,-0.45663047654400035
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_restore_meander,MCE,13.453048639999999,10.51304864,12.393048639999998,2.9399999999999995,1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.138866894939199,3.1388668949391993,8.0,4.0,-0.8611331050608007
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_meander,MCE,12.902442894939199,10.0788668949392,12.902442894939199,2.823575999999999,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_meander,MCE,13.605175999999998,10.665175999999999,13.721599999999999,2.9399999999999995,-0.1164240000000003
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,8.0,4.0,-0.45663047654400035
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.8416,4.0,7.8416,3.8415999999999997,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MCE,13.306945523456,10.483369523456,14.366945523456,2.823575999999999,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,3.5433695234559996,4.0,0.45663047654400035
cc2_restore_meander,MCE,7.543369523456,3.5433695234559996,8.0,4.0,-0.45663047654400035
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,10.823576,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,3.5433695234559996,4.0,0.45663047654400035
cc2_restore_meander,MCE,7.543369523456,4.0,7.543369523456,3.5433695234559996,0.0
cc2_restore_meander,MSE,4.0,0.0,3.8415999999999997,4.0,0.15840000000000032
cc2_restore_meander,MCE,7.8416,3.8415999999999997,8.0,4.0,-0.15840000000000032
cc2_restore_meander,MSE,4.0,0.0,3.8415999999999997,4.0,0.15840000000000032
cc2_restore_meander,MCE,7.8416,3.8415999999999997,7.8416,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_meander,MCE,13.16662809032714,10.343052090327141,13.16662809032714,2.823575999999999,0.0
cc2_restore_meander,MSE,4.0,0.0,3.1388668949391993,4.0,0.8611331050608007
cc2_restore_meander,MCE,7.138866894939199,4.0,7.138866894939199,3.1388668949391993,0.0
cc2_restore_meander,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_restore_meander,MCE,13.453048639999999,9.453048639999999,13.569472639999999,4.0,-0.1164240000000003
cc2_restore_meander,MSE,4.0,0.0,3.403052090327142,4.0,0.596947909672858
cc2_restore_meander,MCE,7.403052090327142,4.0,8.0,3.403052090327142,-0.596947909672858
cc2_restore_meander,MSE,4.0,0.0,3.1388668949391993,4.0,0.8611331050608007
cc2_restore_meander,MCE,7.138866894939199,4.0,7.138866894939199,3.1388668949391993,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_restore_meander,MCE,13.23607813298688,9.763575999999999,12.703575999999998,3.4725021329868806,0.5325021329868811
cc2_restore_meander,MSE,4.0,0.0,3.7647679999999997,4.0,0.23523200000000033
cc2_restore_meander,MCE,7.764768,4.0,7.764768,3.764768,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.8416,3.8415999999999997,8.0,4.0,-0.15840000000000032
cc2_restore_meander,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,10.823576,2.9399999999999995,-1.0600000000000005
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,7.68947264,3.9999999999999996,-0.7494726400000005
cc2_restore_meander,MCE,13.453048639999999,10.62947264,13.453048639999999,2.823575999999999,0.0
cc2_restore_meander,MSE,4.0,0.0,3.8415999999999997,4.0,0.15840000000000032
cc2_restore_meander,MCE,7.8416,4.0,7.8416,3.8415999999999997,0.0
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.138866894939199,4.0,8.0,3.1388668949391993,-0.8611331050608007
cc2_restore_meander,MSE,4.0,0.0,4.0,4.0,0.0
cc2_restore_meander,MCE,7.403052090327142,3.403052090327142,7.403052090327142,4.0,0.0
cc2_restore_meander,MSE,4.0,0.0,3.4725021329868797,4.0,0.5274978670131203
cc2_restore_meander,MCE,7.47250213298688,3.4725021329868797,7.47250213298688,4.0,0.0
cc2_restore_meander,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_restore_meander,MCE,9.763575999999999,6.823575999999999,9.763575999999999,2.9399999999999995,0.0
cc2_restore_meander,MSE,4.0,0.0,3.1388668949391993,4.0,0.8611331050608007
cc2_restore_meander,MCE,7.138866894939199,3.1388668949391993,7.138866894939199,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_remove_bline,MCE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,7.8416,2.9399999999999995,-0.9016000000000002
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,14.665175999999999,3.8415999999999997,-1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.585968,10.645968,14.704768,2.9399999999999995,-1.1188000000000002
cc2_remove_bline,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_remove_bline,MCE,13.605175999999998,10.7816,12.545175999999998,2.823575999999999,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.585968,10.704768,12.525967999999999,2.8811999999999998,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,13.605175999999998,3.8415999999999997,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.585968,10.704768,14.645968,2.8811999999999998,-1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.721599999999999,4.0,-0.1164240000000003
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.704768,2.9399999999999995,0.23523199999999989
cc2_remove_bline,MCE,13.585968,9.8212,14.645968,3.764768,-1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_remove_bline,MCE,13.605175999999998,10.7816,13.763575999999999,2.823575999999999,-0.15840000000000032
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MCE,13.585968,9.8212,12.525967999999999,3.764768,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_remove_bline,MCE,13.605175999999998,10.7816,13.605175999999998,2.823575999999999,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_remove_bline,MCE,13.51067264,9.8212,13.569472639999999,3.68947264,-0.05879999999999974
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,12.545175999999998,4.0,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,7.403052090327142,2.9399999999999995,-0.46305209032714245
cc2_remove_bline,MCE,13.224252090327141,10.343052090327141,13.283052090327141,2.8811999999999998,-0.05879999999999974
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.823575999999999,2.9399999999999995,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.763575999999999,4.0,-0.15840000000000032
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,10.665175999999999,13.721599999999999,2.9399999999999995,-0.1164240000000003
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MCE,13.585968,10.704768,13.585968,2.8811999999999998,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.6294726399999995,3.9999999999999996,0.31052736000000003
cc2_remove_bline,MCE,13.51067264,9.51067264,13.8212,4.0,-0.31052736000000003
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,10.665175999999999,14.665175999999999,2.9399999999999995,-1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.781599999999999,2.9399999999999995,0.15840000000000032
cc2_remove_bline,MCE,13.605175999999998,10.665175999999999,13.605175999999998,2.9399999999999995,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,14.7816,4.0,-1.1764240000000008
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,13.605175999999998,3.8415999999999997,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.823575999999999,3.9999999999999996,0.1164240000000003
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_remove_bline,MCE,13.605175999999998,10.7816,12.545175999999998,2.823575999999999,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MCE,13.605175999999998,10.665175999999999,12.545175999999998,2.9399999999999995,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,2.94,5.88,3.9999999999999996,1.0599999999999996
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,13.721599999999999,3.8415999999999997,-0.1164240000000003
cc2_remove_bline,MSE,6.9399999999999995,4.0,7.8416,2.9399999999999995,-0.9016000000000002
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,14.7816,3.8415999999999997,-1.1764240000000008
cc2_remove_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_remove_bline,MCE,13.605175999999998,9.763575999999999,12.545175999999998,3.8415999999999997,1.0600000000000005
cc2_remove_bline,MSE,6.9399999999999995,4.0,5.821199999999999,2.9399999999999995,1.1188000000000002
cc2_remove_bline,MCE,13.51067264,9.8212,13.8212,3.68947264,-0.31052736000000003
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_remove_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_remove_bline,MCE,13.605175999999998,10.665175999999999,13.721599999999999,2.9399999999999995,-0.1164240000000003
cc2_remove_bline,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_bline,MCE,4.0,0.0,4.0,4.0,0.0
cc2_remove_bline,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_bline,MCE,4.0,0.0,4.0,4.0,0.0
cc2_remove_bline,MSE,4.0,0.0,4.0,4.0,0.0
cc2_remove_bline,MCE,7.8416,3.8415999999999997,7.8416,4.0,0.0
cc2_remove_bline,MSE,4.0,0.0,3.8415999999999997,4.0,0.15840000000000032
cc2_remove_bline,MCE,7.8416,4.0,7.8416,3.8415999999999997,0.0
cc2_remove_bline,MSE,4.0,0.0,3.8415999999999997,4.0,0.15840000000000032
cc2_remove_bline,MCE,7.8416,4.0,8.0,3.8415999999999997,-0.15840000000000032
cc2_remove_bline,MSE,4.0,0.0,3.7647679999999997,4.0,0.23523200000000033
cc2_remove_bline,MCE,7.764768,3.7647679999999997,7.764768,4.0,0.0
cc2_restore_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_bline,MCE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_bline,MCE,13.605175999999998,9.605175999999998,13.605175999999998,4.0,0.0
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_bline,MCE,13.585968,9.585968,12.525967999999999,4.0,1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_restore_bline,MCE,13.605175999999998,9.763575999999999,13.605175999999998,3.8415999999999997,0.0
cc2_restore_bline,MSE,6.9399999999999995,2.94,8.0,3.9999999999999996,-1.0600000000000005
cc2_restore_bline,MCE,13.585968,10.645968,14.645968,2.9399999999999995,-1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,8.0,2.9399999999999995,-1.0600000000000005
cc2_restore_bline,MCE,13.605175999999998,10.7816,14.7816,2.823575999999999,-1.1764240000000008
cc2_restore_bline,MSE,6.9399999999999995,4.0,5.763576,2.9399999999999995,1.176424
cc2_restore_bline,MCE,13.605175999999998,9.763575999999999,14.665175999999999,3.8415999999999997,-1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_bline,MCE,13.585968,9.8212,13.585968,3.764768,0.0
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.781599999999999,3.9999999999999996,0.15840000000000032
cc2_restore_bline,MCE,13.605175999999998,9.605175999999998,13.763575999999999,4.0,-0.15840000000000032
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.9399999999999995,3.9999999999999996,0.0
cc2_restore_bline,MCE,13.605175999999998,10.7816,14.665175999999999,2.823575999999999,-1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_bline,MCE,13.585968,10.704768,13.8212,2.8811999999999998,-0.23523199999999989
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.781599999999999,3.9999999999999996,0.15840000000000032
cc2_restore_bline,MCE,13.605175999999998,9.605175999999998,13.763575999999999,4.0,-0.15840000000000032
cc2_restore_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_bline,MCE,13.605175999999998,10.665175999999999,14.7816,2.9399999999999995,-1.1764240000000008
cc2_restore_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
cc2_restore_bline,MCE,13.585968,9.8212,12.525967999999999,3.764768,1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,5.88,2.9399999999999995,1.0599999999999996
cc2_restore_bline,MCE,13.605175999999998,10.7816,14.7816,2.823575999999999,-1.1764240000000008
cc2_restore_bline,MSE,6.9399999999999995,2.94,5.763576,3.9999999999999996,1.176424
cc2_restore_bline,MCE,13.605175999999998,10.7816,13.605175999999998,2.823575999999999,0.0
cc2_restore_bline,MSE,6.9399999999999995,2.94,6.8812,3.9999999999999996,0.05879999999999974
cc2_restore_bline,MCE,13.51067264,10.57067264,12.450672639999999,2.9399999999999995,1.0600000000000005
cc2_restore_bline,MSE,6.9399999999999995,4.0,6.9399999999999995,2.9399999999999995,0.0
